source_id,title,author,matched_by,action,changed_fields,reason,existing_title,existing_author,new_title,new_author
42f8477f-8602-4f72-ab11-2e7f132a80eb,RoLil,AGUARSUZ,,SKIPPED,,"status=""failed""",,,RoLil,AGUARSUZ
437aee51-113a-4f0e-b0d8-c384a4d79c66,בית טיכו,Unknown,,SKIPPED,,"status=""failed""",,,בית טיכו,Unknown
438eda6e-77e7-41b6-b0be-a3958b435148,BEДOP COДOV,Unknown,,SKIPPED,,"status=""failed""",,,BEДOP COДOV,Unknown
43f32b94-c65b-4e34-872a-55d92b60e5fd,תחלים,שמשון רפאל הירש,,SKIPPED,,"status=""failed""",,,תחלים,שמשון רפאל הירש
4469ccab-78c3-4871-a6a9-a27e980532b4,Solomone Rossi,Don Harrán,,SKIPPED,,"status=""needs_review""",,,Solomone Rossi,Don Harrán
4493aecf-14a3-47b3-81db-e24da0f6990f,דברי האור,לכל קין למד,,SKIPPED,,"status=""failed""",,,דברי האור,לכל קין למד
44b32e3e-da98-4c2f-9449-ae6c3c0412e5,בין פילוסוף לנביא,יוחנן סילמן,,SKIPPED,,"status=""failed""",,,בין פילוסוף לנביא,יוחנן סילמן
455690da-137a-4c6c-bd66-cdcbe1d6a71c,Gebete für den siebenten und achten Tag des Pessachfestes,Various,,SKIPPED,,"status=""failed""",,,Gebete für den siebenten und achten Tag des Pessachfestes,Various
45c1485f-4729-4cc7-b888-4ab0eec01991,The Federal Cases,Unknown,,SKIPPED,,"status=""needs_review""",,,The Federal Cases,Unknown
45daf202-2c71-4030-8a95-5a0c8a7908d9,ספר משל הקדמוני,Isaac ben Solomon Sahula,,SKIPPED,,"status=""failed""",,,ספר משל הקדמוני,Isaac ben Solomon Sahula
465c3e4e-bc9c-4b5c-a3b5-2ee1eccea881,רבנים און בעלי בתים,Unknown,,SKIPPED,,"status=""failed""",,,רבנים און בעלי בתים,Unknown
466f9145-e7c3-442f-b1f9-faba66c9e980,אוצר בית דין,Unknown,,SKIPPED,,"status=""failed""",,,אוצר בית דין,Unknown
46762dc2-c841-4f59-8abd-0c8d0614e721,ספר טלטולי שבת,Unknown,,SKIPPED,,"status=""failed""",,,ספר טלטולי שבת,Unknown
47867981-5eee-447b-8a41-3e7a3cc8a298,ביות מוכח,Unknown,,SKIPPED,,"status=""failed""",,,ביות מוכח,Unknown
484f2a5a-8036-48e3-8848-6b7405a9c34d,Краткая Еврейская Энциклопедия,"Ицхак Орен, Натали Прат",,SKIPPED,,"status=""failed""",,,Краткая Еврейская Энциклопедия,"Ицхак Орен, Натали Прат"
4881534c-248f-422a-8bbb-a2c4a2a88f92,גן שמוא,שמואל א. שטראוס,,SKIPPED,,"status=""failed""",,,גן שמוא,שמואל א. שטראוס
4932005d-34db-4e05-b373-45dfcfa8745e,Собрание сочинений,A. II. HEX0B,,SKIPPED,,"status=""failed""",,,Собрание сочинений,A. II. HEX0B
4a6d1c01-97b1-450f-8ee6-6f50f92a25b3,SYлTAKOB,M.A.,,SKIPPED,,"status=""failed""",,,SYлTAKOB,M.A.
4aaa0197-b2b0-49eb-9de5-220295eba0c5,זיין לעבען און קאטף,"הרב חם, צבי עור",,SKIPPED,,"status=""failed""",,,זיין לעבען און קאטף,"הרב חם, צבי עור"
4ad912d4-5d9e-4fa1-a247-ca991f4fda8c,The International Migration Review,Unknown,,SKIPPED,,"status=""failed""",,,The International Migration Review,Unknown
4b6c7e27-ef2e-4ed5-86cb-aa43948dc412,לשמע אל הרנה ואל התפלה,אליהו נחום פרוש גליקמן,,SKIPPED,,"status=""failed""",,,לשמע אל הרנה ואל התפלה,אליהו נחום פרוש גליקמן
4bf83732-dab3-4b9b-ac17-6b427863d1fc,"Women and the Messianic Heresy of Sabbatai Zevi, 1666 - 1816",Ada Rapoport-Albert,,SKIPPED,,"status=""failed""",,,"Women and the Messianic Heresy of Sabbatai Zevi, 1666 - 1816",Ada Rapoport-Albert
4c7a8338-723a-482a-ba80-c548ebe97be1,Gregorius Nazianzenus: Carmina,Gregorius,,SKIPPED,,"status=""needs_review""",,,Gregorius Nazianzenus: Carmina,Gregorius
4d28b7f1-01b3-4e35-926c-b484f6326e24,אוסף תעודות ארמיות ממצרים העתיקה,בצלאל פורטן - עדה ירדני,,SKIPPED,,"status=""failed""",,,אוסף תעודות ארמיות ממצרים העתיקה,בצלאל פורטן - עדה ירדני
4d7770bd-3a9e-45b1-aa0d-6b9674ad3b60,BALLAP,Unknown,,SKIPPED,,"status=""failed""",,,BALLAP,Unknown
4d82369e-8680-4e09-874e-61b60bf31f17,SODRAHM,BOADO,,SKIPPED,,"status=""failed""",,,SODRAHM,BOADO
4e63e881-d0ca-46fd-80f2-186a69747cd3,The Cambridge Ancient History,Unknown,,SKIPPED,,"status=""failed""",,,The Cambridge Ancient History,Unknown
4e977d31-5de5-468e-a9e2-7f4c79176db0,Word-Tone Relations in Musical Thought,Don Harrán,,SKIPPED,,"status=""failed""",,,Word-Tone Relations in Musical Thought,Don Harrán
4ea26686-52fb-4bf2-bceb-8f52f47c2cfe,Athens From Cleisthenes to Pericles,Charles W. Fornara and Loren J. Samons II,,SKIPPED,,"status=""failed""",,,Athens From Cleisthenes to Pericles,Charles W. Fornara and Loren J. Samons II
4eaf44b1-3f88-48c3-bc23-ab60d4bc3b48,The Jew in American Society,Marshall Sklare,,SKIPPED,,"status=""failed""",,,The Jew in American Society,Marshall Sklare
4ebc4094-d6fa-48e8-9a34-494809495d4e,יות מובחר,Unknown,,SKIPPED,,"status=""failed""",,,יות מובחר,Unknown
4ec01d66-aaeb-4c41-9a96-e85e5fa03cdc,My Son... My Son... A CHRONICLE,Anna Stern,,SKIPPED,,"status=""failed""",,,My Son... My Son... A CHRONICLE,Anna Stern
4ec1ebcf-4db2-4b3d-bace-28dc335f9207,Questions and Exercises on Theory of Music,William Cole,,SKIPPED,,"status=""failed""",,,Questions and Exercises on Theory of Music,William Cole
4ec24dd3-ab2f-400b-8607-8d1ecb92995b,שערי תשובה,"Moshe Idel, Mortimer Ostow",,SKIPPED,,"status=""failed""",,,שערי תשובה,"Moshe Idel, Mortimer Ostow"
4ecd7b0c-e1d7-4fdb-8850-5c0ed8491379,MICHELANGELO,Unknown,,SKIPPED,,"status=""failed""",,,MICHELANGELO,Unknown
4ecfc738-939e-4f92-b7e2-36aa9d8091ae,TO LOVE THAT WELL,Grace Goldin,,SKIPPED,,"status=""failed""",,,TO LOVE THAT WELL,Grace Goldin
4ed5288c-5c46-4103-8ce5-ed2c96f6b97e,The Geography,Claudius Ptolemy,,SKIPPED,,"status=""failed""",,,The Geography,Claudius Ptolemy
4ee70253-a085-48af-9102-3a35e0de70e2,The New Bantam-Megiddo Hebrew/English Dictionary,Unknown,,SKIPPED,,"status=""failed""",,,The New Bantam-Megiddo Hebrew/English Dictionary,Unknown
4eefb3b2-3745-493b-9ec7-0ffe115cb444,"ADAM, EVE, AND THE SERPENT",ELAINE PAGELS,,SKIPPED,,"status=""failed""",,,"ADAM, EVE, AND THE SERPENT",ELAINE PAGELS
4ef65794-5ffd-4f53-9c61-c97b07fdefbc,Caesar,Matthias Gelzer,,SKIPPED,,"status=""failed""",,,Caesar,Matthias Gelzer
4ef9b109-0050-489f-bfc5-a69d44b62c63,Spanish-English English-Spanish Dictionary,Carlos Castillo and Otto F. Bond,,SKIPPED,,"status=""failed""",,,Spanish-English English-Spanish Dictionary,Carlos Castillo and Otto F. Bond
4ef9c445-9005-4160-889e-7d036aec6ced,Chinese Acupuncture and Moxibustion,Unknown,,SKIPPED,,"status=""failed""",,,Chinese Acupuncture and Moxibustion,Unknown
4efacf8a-ef6c-4e4f-b8b0-eaa6575c0f69,The English Gentleman's Wife,Douglas Sutherland,,SKIPPED,,"status=""failed""",,,The English Gentleman's Wife,Douglas Sutherland
4f0c7081-da22-43e1-bb34-c23e8714ccf3,אריזה,Unknown,,SKIPPED,,"status=""failed""",,,אריזה,Unknown
4f2800d6-8831-4f0e-a4ef-ee8fc7277fd5,החמרת החלון The Middle East,לא,,SKIPPED,,"status=""failed""",,,החמרת החלון The Middle East,לא
4f354e7f-7fc0-445a-9dae-ad958bac16df,Mycenaeans and Minoans,Leonard R. Palmer,,SKIPPED,,"status=""failed""",,,Mycenaeans and Minoans,Leonard R. Palmer
4f3a968e-eaee-4eb9-bc43-8e568fb43582,The Brothers Karamazov,Dostoyevsky,,SKIPPED,,"status=""failed""",,,The Brothers Karamazov,Dostoyevsky
4f42dc1b-cab0-4e8f-bd7a-947a63c21aa1,Italian Poetry,Luciano Rebay,,SKIPPED,,"status=""failed""",,,Italian Poetry,Luciano Rebay
4f53c9dd-fd7c-403a-980b-51de63dd72a5,רוש בקדושת שביעית,רב נוב רמת הגולן,,SKIPPED,,"status=""failed""",,,רוש בקדושת שביעית,רב נוב רמת הגולן
4f55f9ef-a165-4ccd-94bd-d4674673db4c,The Legends of the Jews,Louis Ginzberg,,SKIPPED,,"status=""failed""",,,The Legends of the Jews,Louis Ginzberg
4f66a8da-1ee4-4d61-bc30-34a9c8c6a625,DREAM INTERPRETATION,Rabbi Shelomo Almoli,,SKIPPED,,"status=""failed""",,,DREAM INTERPRETATION,Rabbi Shelomo Almoli
4f6deb8f-3ce9-4a82-bf96-11d90b448c27,THE SHOSHANA HAYMAN GREENBAUM EDITION EXPERIENCE THE PARADISE OF SHABBOS OASIS,RABBI ELIEZER M. NIEHAUS,,SKIPPED,,"status=""failed""",,,THE SHOSHANA HAYMAN GREENBAUM EDITION EXPERIENCE THE PARADISE OF SHABBOS OASIS,RABBI ELIEZER M. NIEHAUS
4f7717ec-7c5f-49fa-93bf-c97e8badf0d2,The Pelican History of Art,Rudolf Wittkower,,SKIPPED,,"status=""failed""",,,The Pelican History of Art,Rudolf Wittkower
4f796a59-99ef-4327-85d7-f860444e0d1a,CORDOBA,לי,,SKIPPED,,"status=""failed""",,,CORDOBA,לי
4f7ab3c5-37dc-4545-aea2-67cda0f0b219,Old Bohemian and Moravian Jewish Cemeteries,"Petr Ehl, Arno Pařík, Jiří Fiedler",,SKIPPED,,"status=""failed""",,,Old Bohemian and Moravian Jewish Cemeteries,"Petr Ehl, Arno Pařík, Jiří Fiedler"
4f7d4d0e-b16e-44b4-b111-9f643a54fd9a,COMBETARY ON BEDIG ADD ESSENCE,Unknown,,SKIPPED,,"status=""failed""",,,COMBETARY ON BEDIG ADD ESSENCE,Unknown
4f824de0-b58b-439e-bc5b-21d8390e8ab2,The Printing Revolution in Early Modern Europe,Elizabeth L. Eisenstein,,SKIPPED,,"status=""failed""",,,The Printing Revolution in Early Modern Europe,Elizabeth L. Eisenstein
4f8e42b2-6c17-49c5-b85a-68633c2729ce,The Spoils of Poynton,Henry James,,SKIPPED,,"status=""failed""",,,The Spoils of Poynton,Henry James
4fa5a6dc-33b5-4d8d-8903-3396767f4d1a,The Philosophy of Spinoza,Harry Austryn Wolfson,,SKIPPED,,"status=""failed""",,,The Philosophy of Spinoza,Harry Austryn Wolfson
4fa6108e-3ea2-43a6-9d5d-52101e109f6f,suomea suomeksi,Olli Nuutinen,,SKIPPED,,"status=""failed""",,,suomea suomeksi,Olli Nuutinen
4fbe40e3-1325-4436-9b9c-81ae80160f61,Teach Yourself Thai,Unknown,,SKIPPED,,"status=""failed""",,,Teach Yourself Thai,Unknown
4fc9627d-66a1-4698-bfa6-e6bd54afe411,Studies in Maimonides and His Interpreters,Stern,,SKIPPED,,"status=""failed""",,,Studies in Maimonides and His Interpreters,Stern
4fd79da2-8be3-401f-a75c-6d86a96bdb9a,The Treatise of the Pool Al-Maqala al-Hawdiyya,"Obadyah Maimonides, translated by Dr. Paul Fenton",,SKIPPED,,"status=""failed""",,,The Treatise of the Pool Al-Maqala al-Hawdiyya,"Obadyah Maimonides, translated by Dr. Paul Fenton"
4fda8f71-61f3-47e2-b408-777d1f2ec9d0,Wege nach Zion,Unknown,,SKIPPED,,"status=""failed""",,,Wege nach Zion,Unknown
4fe07e84-45f0-429b-8b4c-8cae02fd91c0,ARISTEAS to PHILOCRATES,(Letter of Aristeas),,SKIPPED,,"status=""failed""",,,ARISTEAS to PHILOCRATES,(Letter of Aristeas)
4ff3e4b3-d29c-4c49-b6e3-b5f9abf71456,THE WORLD OF ODYSSEUS,BY ALIINLE,,SKIPPED,,"status=""failed""",,,THE WORLD OF ODYSSEUS,BY ALIINLE
500243eb-48be-4ca4-b9b3-86c130196174,Race and Hope,Marjorie Grene,,SKIPPED,,"status=""failed""",,,Race and Hope,Marjorie Grene
501b3a2d-a5c8-4984-aa80-0920c7b03020,Grammaire Française,"J. Dubois, G. Jouannon, R. Lagane",,SKIPPED,,"status=""failed""",,,Grammaire Française,"J. Dubois, G. Jouannon, R. Lagane"
501e97a1-ea3a-4f4b-adad-8463f1a5334a,Equity in Jewish Law,Aaron Kirschenbaum,,SKIPPED,,"status=""failed""",,,Equity in Jewish Law,Aaron Kirschenbaum
502256ec-de48-4aac-b2a9-5407ab1c6176,Rodion Raskolnikoff (Schuld und Sühne),F. M. Dostojewski,,SKIPPED,,"status=""failed""",,,Rodion Raskolnikoff (Schuld und Sühne),F. M. Dostojewski
502680bb-a574-4275-b8e3-193440026bc2,The Gothic Image,Emile Mâle,,SKIPPED,,"status=""failed""",,,The Gothic Image,Emile Mâle
504e795e-997f-412c-9f31-dc3ebc9dc702,The Musa-nāma,R. Shim'on Ḥakham,,SKIPPED,,"status=""failed""",,,The Musa-nāma,R. Shim'on Ḥakham
50513e04-03ba-485e-968f-13f0caf60a47,Daumier,Roger Passeron,,SKIPPED,,"status=""failed""",,,Daumier,Roger Passeron
5052c336-b699-4f88-81e1-6fc32074c866,Collected Writings of Rabbi Samson Raphael Hirsch,Samson Raphael Hirsch,,SKIPPED,,"status=""failed""",,,Collected Writings of Rabbi Samson Raphael Hirsch,Samson Raphael Hirsch
506001d5-9850-47ca-9566-513c92496a40,THE JEW AND HIS HISTORY,LIONEL KOCHAN,,SKIPPED,,"status=""failed""",,,THE JEW AND HIS HISTORY,LIONEL KOCHAN
5078efb7-f77f-44c5-9da5-df36c7e27aea,Panjabi Manual and Grammar,T. Grahame Bailey and T. Cummings,,SKIPPED,,"status=""failed""",,,Panjabi Manual and Grammar,T. Grahame Bailey and T. Cummings
508ebcf5-f114-426c-bff2-cfec5bdc16a7,A Basic Grammar of the Ugaritic Language,Stanislav Segert,,SKIPPED,,"status=""failed""",,,A Basic Grammar of the Ugaritic Language,Stanislav Segert
5093d0ba-c8c0-4b92-ae8b-1b9991ead980,Archaic and Classical Greece,"Michael Crawford, David Whitehead",,SKIPPED,,"status=""failed""",,,Archaic and Classical Greece,"Michael Crawford, David Whitehead"
509bef19-127c-48a7-adff-30c6e5007151,From Christianity to Judaism: The Story of Isaac Orobio de Castro,Yosef Kaplan,,SKIPPED,,"status=""failed""",,,From Christianity to Judaism: The Story of Isaac Orobio de Castro,Yosef Kaplan
50ba71f6-aa4d-471a-b336-44ceb775d826,Religious Action: A National Challenge,Moshe Krone,,SKIPPED,,"status=""failed""",,,Religious Action: A National Challenge,Moshe Krone
50c08067-b10f-4976-becb-c05150d3c001,The Gul,Peter Ackroyd,,SKIPPED,,"status=""failed""",,,The Gul,Peter Ackroyd
50c0b86d-249b-4557-a3cc-9a39d870fa09,Diodorus of Sicily,C. H. Oldfather,,SKIPPED,,needs_review=true,,,Diodorus of Sicily,C. H. Oldfather
50cc773f-2deb-4f64-9e9d-e033b1f21bef,TZADDIK'S GUIDE TO JERUSALEM'S OLD CITY,Barnea Levi Selavan,,SKIPPED,,needs_review=true,,,TZADDIK'S GUIDE TO JERUSALEM'S OLD CITY,Barnea Levi Selavan
50e1d9a1-e68e-4ab8-bba8-502c1bdbe890,Medieval Jewish Philosophical Writings,Charles Manekin,,SKIPPED,,needs_review=true,,,Medieval Jewish Philosophical Writings,Charles Manekin
50e27325-7c6b-4f36-a672-8f56f37431cb,אוצר החיים,קסענלף,,SKIPPED,,needs_review=true,,,אוצר החיים,קסענלף
50e3fc3e-ceed-4dd6-960b-93102a2fa61c,Jubilee Volume,Salo Wittmayer Baron,,SKIPPED,,needs_review=true,,,Jubilee Volume,Salo Wittmayer Baron
50e655fc-3112-4130-88d9-44bb29e30d73,Wörterbuch der aegyptischen Sprache,Adolf Erman und Hermann Grapow,,SKIPPED,,needs_review=true,,,Wörterbuch der aegyptischen Sprache,Adolf Erman und Hermann Grapow
50f69111-cac5-4600-a2e1-4e9734d39f16,American Library Color Slide Catalogue of World Art,Nahum Tschacbasov,,SKIPPED,,needs_review=true,,,American Library Color Slide Catalogue of World Art,Nahum Tschacbasov
5103b626-a48d-432b-bbf4-152244575b88,Wörterbuch der aegyptischen Sprache,Adolf Erman und Hermann Grapow,,SKIPPED,,needs_review=true,,,Wörterbuch der aegyptischen Sprache,Adolf Erman und Hermann Grapow
5107f557-6a4c-4b9f-b43c-e6fa65f50748,ARISTOTELIS DIALOGORUM FRAGMENTA,R. WALZER,,SKIPPED,,needs_review=true,,,ARISTOTELIS DIALOGORUM FRAGMENTA,R. WALZER
5109c111-57f2-44ff-bdef-985ed0e2831b,Decline and Fall,Evelyn Waugh,,SKIPPED,,needs_review=true,,,Decline and Fall,Evelyn Waugh
510aafc4-11bf-42f1-8d40-b41b494f78ec,The Cambridge Companion to Herodotus,Carolyn Dewald and John Marincola,,SKIPPED,,needs_review=true,,,The Cambridge Companion to Herodotus,Carolyn Dewald and John Marincola
51122f17-01b4-48de-8373-6304d26ad154,Ab Urbe Condita Libri,"Titi Livi, Guilelmus Weissenborn, Mauritius Mueller",,SKIPPED,,needs_review=true,,,Ab Urbe Condita Libri,"Titi Livi, Guilelmus Weissenborn, Mauritius Mueller"
511f64f3-b317-483f-aaf0-45154579864f,A קריק,Unknown,,SKIPPED,,needs_review=true,,,A קריק,Unknown
51327789-45bb-4306-b9be-5d72610d2427,"Symphony No. 5, Op. 47",Dmitri Shostakovich,,SKIPPED,,needs_review=true,,,"Symphony No. 5, Op. 47",Dmitri Shostakovich
51334652-90ed-4e92-bfdb-8bbd2f54f339,THE GRANDEES,STEPHEN BIRMINGHAM,,SKIPPED,,needs_review=true,,,THE GRANDEES,STEPHEN BIRMINGHAM
5139365a-0741-42f7-ab85-60a8712cd5ff,LOGIC,Wilfrid Hodges,,SKIPPED,,needs_review=true,,,LOGIC,Wilfrid Hodges
516274c2-33b8-4a76-adb0-8a06b3c95c39,Studies in Greek Lyric Poetry: 1975-1985,Douglas E. Gerber,,SKIPPED,,needs_review=true,,,Studies in Greek Lyric Poetry: 1975-1985,Douglas E. Gerber
51679fc3-6228-4b20-84b5-24755de82efd,Jewish Travel Guide 2005,Unknown,,SKIPPED,,needs_review=true,,,Jewish Travel Guide 2005,Unknown
517042c0-4091-4d51-8a46-835f6810d74e,makING GOOD AGAIN,DAVIDSON,,SKIPPED,,needs_review=true,,,makING GOOD AGAIN,DAVIDSON
51843889-6757-4ade-a256-9e5121e95c86,גיל-גולו,Unknown,,SKIPPED,,needs_review=true,,,גיל-גולו,Unknown
51929247-21aa-439d-81bd-bbf547b3c076,Prints & People,A. Hyatt Mayor,,SKIPPED,,needs_review=true,,,Prints & People,A. Hyatt Mayor
5193a3ab-80da-4f18-9f78-6266e209f1fb,BESPATTERED PACE?,RONALD STENT,,SKIPPED,,needs_review=true,,,BESPATTERED PACE?,RONALD STENT
519f4ec3-4034-4f91-964a-7e92f3b4c5b5,Opera Philosophica,M. T. Ciceronis,,SKIPPED,,needs_review=true,,,Opera Philosophica,M. T. Ciceronis
51a259e4-a037-4f71-878a-dc8c528e1f9d,The Peasant Cantata,J. S. Bach,,SKIPPED,,needs_review=true,,,The Peasant Cantata,J. S. Bach
51b9adfe-74c2-43bb-baa3-29a446d003bc,CANTORIAL ANEROLOGY,GERSHON SPELOS,,SKIPPED,,needs_review=true,,,CANTORIAL ANEROLOGY,GERSHON SPELOS
51c061b2-1e76-4916-adaa-72f69a5fc658,THE RISE AND FALL OF ATHENS,PLUTARCH,,SKIPPED,,needs_review=true,,,THE RISE AND FALL OF ATHENS,PLUTARCH
51c86390-fbfc-428d-9c13-03aef17f9038,Piero Della Francesca,Unknown,,SKIPPED,,needs_review=true,,,Piero Della Francesca,Unknown
51d8bf8c-c290-4d73-a583-c0c625d9a6cb,The Right of the Jewish People to the Land of Israel,"American Zionist Youth Foundation, Inc.",,SKIPPED,,needs_review=true,,,The Right of the Jewish People to the Land of Israel,"American Zionist Youth Foundation, Inc."
51dab802-7def-49dd-b717-4590a4374008,Der Staat,Victor Ehrenberg,,SKIPPED,,needs_review=true,,,Der Staat,Victor Ehrenberg
51e019da-4056-444b-8ec0-ae0835092541,Diogenis Laertii Vitae Philosophorvm,H. S. Long,,SKIPPED,,needs_review=true,,,Diogenis Laertii Vitae Philosophorvm,H. S. Long
51fcb4b7-b0bb-4998-a4a8-2901e97bb55f,BEN-GURION AND THE BIRTH OF ISRAEL,JOAN COMAY,,SKIPPED,,needs_review=true,,,BEN-GURION AND THE BIRTH OF ISRAEL,JOAN COMAY
51ffd3f0-7c3c-442f-8626-f47440ba47cc,SANTA BIBLIA,Unknown,,SKIPPED,,needs_review=true,,,SANTA BIBLIA,Unknown
520221f6-45a9-455f-bbe8-db86f4968778,The Delusions of Invulnerability,G.E.R. Lloyd,,SKIPPED,,needs_review=true,,,The Delusions of Invulnerability,G.E.R. Lloyd
520a59f8-bc37-49d0-b02e-3c251665d55a,Man's Search for Meaning,Viktor E. Frankl,,SKIPPED,,needs_review=true,,,Man's Search for Meaning,Viktor E. Frankl
521ebb47-919d-4a5e-9a2c-dc4dc597a101,Al-Farabi's Commentary and Short Treatise on Aristotle's De Interpretatione,F. W. Zimmermann,,SKIPPED,,needs_review=true,,,Al-Farabi's Commentary and Short Treatise on Aristotle's De Interpretatione,F. W. Zimmermann
521ef046-6a6b-48b4-94ef-eb956b8b38d3,Aristotle's Poetics,Gerald F. Else,,SKIPPED,,needs_review=true,,,Aristotle's Poetics,Gerald F. Else
521f06e4-1bcc-4b1f-981b-b8590d8f73e2,The Muslim Discovery of Europe,Bernard Lewis,,SKIPPED,,needs_review=true,,,The Muslim Discovery of Europe,Bernard Lewis
52274292-a69e-4dab-9622-d6becb61513d,PERSIAN-ENGLISH DICTIONARY,S. Haim,,SKIPPED,,needs_review=true,,,PERSIAN-ENGLISH DICTIONARY,S. Haim
522b206e-328e-49dd-b173-4ee60e9671b7,Contre Ctésiphon,Eschine,,SKIPPED,,needs_review=true,,,Contre Ctésiphon,Eschine
52662174-90ef-43d5-a124-b5fd1e5b00a9,Greek Lyrics,Richmond Lattimore,,SKIPPED,,needs_review=true,,,Greek Lyrics,Richmond Lattimore
52731d79-2e24-49db-9fd3-2b617a51c489,A Tibetan ENGLISH DICTIONARY,Sarat Chandra Das,,SKIPPED,,needs_review=true,,,A Tibetan ENGLISH DICTIONARY,Sarat Chandra Das
5275294c-9c9b-4146-9149-90f9dfb9ca3b,HO,a,,SKIPPED,,needs_review=true,,,HO,a
52818977-8cf5-4f2e-87c7-809de14623d6,THE FISCHER-DIESKAU BOOK OF LIEDER,DIETRICH FISCHER-DIESKAU,,SKIPPED,,needs_review=true,,,THE FISCHER-DIESKAU BOOK OF LIEDER,DIETRICH FISCHER-DIESKAU
52b3278f-dc46-4903-969a-c16ec4af225f,THE BURDEN OF EGYPT,JOHN A. WILSON,,SKIPPED,,needs_review=true,,,THE BURDEN OF EGYPT,JOHN A. WILSON
52b48cf0-77aa-423f-a7e0-9a322020a9a8,Zuleika Dobson,Max Beerbohm,,SKIPPED,,needs_review=true,,,Zuleika Dobson,Max Beerbohm
52baf4d9-20f4-4eb8-be54-d897ed2a1000,FATHERS AND SONS,TURGENEV,,SKIPPED,,needs_review=true,,,FATHERS AND SONS,TURGENEV
52c76ae4-9400-42ed-b176-428e76a44fd3,The Archaeology of Palestine and the Bible,William Foxwell Albright,,SKIPPED,,needs_review=true,,,The Archaeology of Palestine and the Bible,William Foxwell Albright
52c7f2b9-f9c1-4160-8dda-b6366dd68543,Jus til sale all gulls & grill,J. A,,SKIPPED,,needs_review=true,,,Jus til sale all gulls & grill,J. A
